OBJ.VEGOBJEKT-ID;EGS.BRUKSOMRÅDE.1256;EGS.SAKSNUMMER.1822;EGS.SØKNAD MOTTATT DATO.12048;EGS.ARKIVREFERANSE, URL.12050;EGS.VEDTAK.10670;EGS.VEDTAKSDATO.11444;EGS.TILLATELSE GJELDER TIL DATO.12049;EGS.TILLEGGSINFORMASJON.11566;EGS.EIER.7993;EGS.VEDLIKEHOLDSANSVARLIG.8056;EGS.GEOMETRI, PUNKT.4753;LOK.KOMMUNE;LOK.KOMMUNENUMMER;VSR.VEGSYSTEMREFERANSE;ÅDT, total;ÅDT, andel lange kjøretøy;Fartsgrense;Avkjørsel, holdningsklasse;Funksjonsklasse;Avkjørsler;Trafikkulykker;Kurvatur, horisontal;Kurvatur, stigning;Søknadstype;Svingkategori;Vurdering
717404195;Bolig;202209715-2;02.02.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2019168&VerID=1844521;Endret bruk;;09.02.2022;;Privat;Privat;POINT(253127.284 7062975.552);Indre Fosen;5054;FV720 S3D1 m1162;1160.0;9.0;60.0;Streng;C - Lokale hovedveger;11;5;99999.0;-0.4;Endret bruk;Rett veg;
718986991;Bolig;202519439;23.04.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=617383;Utvidet bruk;27.06.2025;27.06.2028;;Privat;Privat;POINT(245191.941 7067175.75);Indre Fosen;5054;FV718 S2D1 m6944;670.0;9.0;80.0;Mindre streng;D - Lokale samleveger;5;1;-957.0;-1.4;Utvidet bruk;Slak sving (svingradius 957.0m);
1021991155;Bolig;202435839-3;23.07.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=579754;Varig tillatelse;21.01.2025;21.01.2028;Tidligere avkjørsel skal saneres.;Privat;Privat;POINT(244693.984 7067802.61);Indre Fosen;5054;FV718 S2D1 m8550;670.0;9.0;60.0;Mindre streng;D - Lokale samleveger;12;1;-2113.0;-3.6;Varig tillatelse;Veldig slak sving (svingradius 2113.0m);
1021162869;;202445188-2;30.09.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=589138;Avslag;01.10.2024;01.10.2027;;;;POINT(289236.084 7071405.471);Indre Fosen;5054;FV6842 S1D1 m6432;188.0;8.0;80.0;Lite streng;E - Lokale adkomstveger;0;0;99999.0;1.8;Varig tillatelse;Rett veg;Enkel
1024620271;Bolig;202523438;26.05.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=621417#;Varig tillatelse;10.07.2025;10.07.2028;;Privat;Privat;POINT(284116.91 7071960.423);Indre Fosen;5054;FV6836 S1D1 m7971;650.0;9.0;60.0;Lite streng;E - Lokale adkomstveger;3;0;271.0;-5.0;Varig tillatelse;Krapp sving;Vanskelig
1016119221;Dyrkamark/jordbruk;202221091-2;07.06.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2218672&VerID=2031528;Varig tillatelse;05.07.2022;05.07.2025;;Privat;Privat;POINT(284008.904 7073214.234);Indre Fosen;5054;FV755 S6D1 m6014;392.0;8.0;80.0;Streng;B - Regionale hovedveger;9;0;99999.0;-3.5;Varig tillatelse;Rett veg;
718987133;Bolig;202210492-2;10.02.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2029917&VerID=1854565;Utvidet bruk;23.02.2022;;;Privat;Privat;POINT(252054.914 7074170.17);Indre Fosen;5054;FV718 S4D1 m286;355.0;15.0;60.0;Mindre streng;D - Lokale samleveger;10;0;99999.0;-3.1;Utvidet bruk;Rett veg;
718987201;Bolig;202219690-2;15.05.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2141945&VerID=1959178;Endret bruk;23.05.2022;;;Privat;Privat;POINT(258017.254 7077628.895);Indre Fosen;5054;FV718 S4D1 m8748;355.0;15.0;60.0;Mindre streng;D - Lokale samleveger;13;0;99999.0;1.7;Endret bruk;Rett veg;
1017175886;Bolig;202244714-2;29.11.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2402004&VerID=2203527;Varig tillatelse;07.12.2022;07.12.2025;;Privat;Privat;POINT(258353.5 7077779.063);Indre Fosen;5054;FV718 S4D1 m9125;355.0;15.0;60.0;Mindre streng;D - Lokale samleveger;16;0;-865.0;-1.9;Varig tillatelse;Slak sving (svingradius 865.0m);
718987227;Bolig;202208860-2;04.01.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2031388&VerID=1855930;Utvidet bruk;16.02.2022;;;Kommune;Kommune;POINT(259387.832 7078240.067);Indre Fosen;5054;FV718 S4D1 m10263;355.0;15.0;60.0;Mindre streng;D - Lokale samleveger;16;1;99999.0;-0.2;Utvidet bruk;Rett veg;
1018243610;Service;202341967-2;07.11.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=514787;Varig tillatelse;14.11.2023;14.11.2026;;Privat;Privat;POINT(261203.172 7079291.734);Indre Fosen;5054;FV718 S5D1 m1340;692.0;9.0;80.0;Mindre streng;D - Lokale samleveger;15;2;99999.0;3.0;Varig tillatelse;Rett veg;
1015762085;Skog/skogbruk;202370789-3;27.12.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=543656;Utvidet bruk;03.01.2024;03.01.2027;;Privat;Privat;POINT(167954.781 7009367.157);Heim;5055;FV65 S12D1 m2611;724.0;16.0;80.0;Streng;B - Regionale hovedveger;1;0;-1056.0;3.9;Utvidet bruk;Veldig slak sving (svingradius 1056.0m);
1018348075;Skog/skogbruk;202370789-4;22.12.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=543656;Varig tillatelse;04.01.2024;04.01.2027;;Privat;Privat;POINT(167769.476 7009765.485);Heim;5055;FV65 S12D1 m3063;724.0;16.0;80.0;Streng;B - Regionale hovedveger;3;2;99999.0;4.6;Varig tillatelse;Rett veg;
1015228587;Gardsbruk;202207907;17.01.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2012111&VerID=1838121;Varig tillatelse;08.02.2022;;Bygget men ikke levert ferdigmelding;Privat;Privat;POINT(173961.183 7016635.851);Heim;5055;FV6182 S1D1 m319;300.0;11.0;60.0;Mindre streng;D - Lokale samleveger;9;2;-111.0;;Varig tillatelse;Krapp sving;
1015772673;Bolig;202447288-2;01.10.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=591246;Utvidet bruk;29.10.2024;29.10.2027;;Privat;Privat;POINT(159765.006 7017328.584);Heim;5055;FV6176 S1D1 m6777;160.0;10.0;80.0;Mindre streng;D - Lokale samleveger;13;0;-65.0;-2.7;Utvidet bruk;Krapp sving;
712226308;Bolig;202508358-2 ;30.01.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=606240;Utvidet bruk;18.02.2025;18.02.2028;;Privat;Privat;POINT(202887.082 7031744.595);Heim;5055;FV680 S16D1 m5826;3200.0;6.0;50.0;Streng;B - Regionale hovedveger;6;9;-754.0;-2.4;Utvidet bruk;Slak sving (svingradius 754.0m);
1022499972;Service;202517979-2;02.04.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=615907;Midlertidig tillatelse;16.04.2025;30.11.2025;;Privat;Privat;POINT(207170.012 7033442.537);Heim;5055;FV6436 S1D1 m637;400.0;9.0;80.0;Lite streng;E - Lokale adkomstveger;14;1;99999.0;1.4;Midlertidig tillatelse;Rett veg;Enkel
1022499995;Service;202517979-2 ;02.04.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=615907;Midlertidig tillatelse;16.04.2025;30.11.2025;;Privat;Privat;POINT(207136.996 7033489.279);Heim;5055;FV6436 S1D1 m579;400.0;9.0;80.0;Lite streng;E - Lokale adkomstveger;13;1;-146.0;12.5;Midlertidig tillatelse;Krapp sving;Enkel
1022499998;Service;202517975-2;02.04.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=615903;Midlertidig tillatelse;16.04.2025;30.11.2025;;Privat;Privat;POINT(206947.642 7033932.731);Heim;5055;FV6432 S4D1 m4852;338.0;14.0;80.0;Mindre streng;D - Lokale samleveger;2;1;203.0;3.5;Midlertidig tillatelse;Krapp sving;
609138674;Bolig;202430831-2;07.06.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=574726;Utvidet bruk;11.06.2024;11.06.2027;;Privat;Privat;POINT(212576.841 7049727.046);Hitra;5056;FV6426 S1D1 m5767;260.0;9.0;80.0;Lite streng;E - Lokale adkomstveger;3;0;99999.0;1.1;Utvidet bruk;Rett veg;Enkel
609106352;Hytte;202309324-2;31.01.2023;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2457158&VerID=2254445;Utvidet bruk;03.02.2023;;;Privat;Privat;POINT(216564.555 7055620.93);Hitra;5056;FV6424 S1D1 m3168;260.0;15.0;80.0;Mindre streng;D - Lokale samleveger;9;0;99999.0;0.1;Utvidet bruk;Rett veg;
615536794;;202445265-2;11.09.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=589215;Varig tillatelse;24.09.2024;24.09.2027;;Privat;Privat;POINT(207187.081 7057691.816);Hitra;5056;FV6440 S1D1 m727;1300.0;11.0;50.0;Streng;C - Lokale hovedveger;25;3;171.0;1.6;Varig tillatelse;Krapp sving;
1018369259;Hytte;202315897-2 ;12.04.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=488517;Varig tillatelse;18.04.2023;18.04.2026;;Privat;Privat;POINT(170528.261 7060007.976);Hitra;5056;FV713 S6D1 m4921;500.0;9.0;80.0;Mindre streng;D - Lokale samleveger;9;0;99999.0;1.2;Varig tillatelse;Rett veg;
615536936;Bolig;202326484-2;29.06.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=499246;Utvidet bruk;09.08.2023;09.08.2026;;Privat;Privat;POINT(211503.956 7062025.674);Hitra;5056;FV6440 S1D1 m8390;160.0;9.0;50.0;Lite streng;E - Lokale adkomstveger;19;0;1553.0;4.4;Utvidet bruk;Veldig slak sving (svingradius 1553.0m);
615542219;Bolig;202227251-3;18.07.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2369559&VerID=2173656;Utvidet bruk;09.11.2022;;;Privat;Privat;POINT(208853.451 7062091.36);Hitra;5056;FV6442 S2D1 m2029;160.0;9.0;60.0;Lite streng;E - Lokale adkomstveger;14;1;99999.0;-3.5;Utvidet bruk;Rett veg;
615745698;Gardsbruk;202328903-2;06.08.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=501665;Varig tillatelse;12.09.2023;12.09.2026;;Privat;Privat;POINT(189874.275 7063584.668);Hitra;5056;FV6456 S2D1 m10998;100.0;9.0;50.0;Mindre streng;D - Lokale samleveger;14;1;413.0;1.4;Varig tillatelse;Krapp sving;
615745687;Bolig;202536794;20.08.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3521066&VerID=3317826;Varig tillatelse;17.09.2025;17.09.2028;;Privat;Privat;POINT(189145.1 7063855.657);Hitra;5056;FV6456 S2D1 m10222;100.0;9.0;80.0;Mindre streng;D - Lokale samleveger;12;0;99999.0;1.0;Varig tillatelse;Rett veg;
1025288352;Skog/skogbruk;202536794;20.08.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3521066&VerID=3317826;Avslag;17.09.2025;;;;;POINT(189156.333 7063863.134);Hitra;5056;FV6456 S2D1 m10228;100.0;9.0;80.0;Mindre streng;D - Lokale samleveger;12;0;99999.0;1.0;Varig tillatelse;Rett veg;
615745657;Bolig;202212461-4;29.03.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2107514&VerID=1927001;Utvidet bruk;22.04.2022;;Tatt i bruk.;Privat;Privat;POINT(185606.951 7066407.412);Hitra;5056;FV6456 S2D1 m4973;100.0;9.0;60.0;Mindre streng;D - Lokale samleveger;9;2;2120.0;-1.1;Utvidet bruk;Veldig slak sving (svingradius 2120.0m);
1015416617;Bolig;202212461-2;24.02.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?subtype=2&recno=2079288&module=Document&VerID=1900343;Varig tillatelse;06.04.2022;;Søknad endret til utvidet bruk av avkjøring på m4973;Privat;Privat;POINT(185677.448 7066765.296);Hitra;5056;FV6456 S2D1 m4559;100.0;9.0;60.0;Mindre streng;D - Lokale samleveger;5;2;937.0;5.3;Varig tillatelse;Slak sving (svingradius 937.0m);
1019037907;Skole/Barnehage;202409746-2;12.02.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=553488;Midlertidig tillatelse;04.04.2024;23.12.2025;;;;POINT(201481.719 7066794.792);Hitra;5056;FV714 S9D1 m5099 KD1 m51;;;50.0;;B - Regionale hovedveger;10;11;-12.0;0.0;Midlertidig tillatelse;Krapp sving;
1019037730;Skole/Barnehage;202409746-2;12.02.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=553488;Midlertidig tillatelse;04.04.2024;23.12.2025;;;;POINT(201502.932 7066888.988);Hitra;5056;FV714 S9D1 m5191;2300.0;13.0;60.0;Streng;B - Regionale hovedveger;10;13;648.0;0.3;Midlertidig tillatelse;Slak sving (svingradius 648.0m);
717399207;Bolig;202309419-2;31.01.2023;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2472206&VerID=2268476;Utvidet bruk;17.02.2023;;;Privat;Privat;POINT(203020.486 7070973.901);Hitra;5056;FV714 S9D30 m6547;400.0;14.0;80.0;Mindre streng;D - Lokale samleveger;7;5;-510.0;4.4;Utvidet bruk;Slak sving (svingradius 510.0m);
1013495794;Bolig;202240010-2;28.11.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2389062&VerID=2191515;Varig tillatelse;28.11.2022;28.11.2025;Tillatelse til utvidet bruk. 202017205-4;;;POINT(192603.025 7072981.582);Hitra;5056;FV6454 S1D1 m2408;600.0;8.0;50.0;Lite streng;E - Lokale adkomstveger;0;3;-145.0;-1.5;Varig tillatelse;Krapp sving;
607705383;Gardsbruk;202522248;21.05.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109;Midlertidig tillatelse;23.07.2025;;Alt. 1: Bygging av midlertidig anleggsveg mellom hus og ny midlertidig avkjørsel iht. skisse i søknad. Alt 2: Utvidelse av avkjørsel (FV6398 K S1D1 m4149);Privat;Privat;POINT(233306.73 7072055.151);Ørland;5057;FV6398 S1D1 m4149;300.0;8.0;60.0;Lite streng;E - Lokale adkomstveger;12;0;99999.0;-0.3;Midlertidig tillatelse;Rett veg;Vanskelig
607716019;Gardsbruk;202522248;21.05.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109;Endret bruk;23.07.2025;28.11.2025;Tiltak: Midlertidig utvidelse og bruksendring av avkjørsel;Privat;Privat;POINT(232657.671 7072335.689);Ørland;5057;FV6400 S1D1 m4066;1100.0;9.0;60.0;Mindre streng;D - Lokale samleveger;19;1;758.0;-0.1;Endret bruk;Slak sving (svingradius 758.0m);
607716013;Gardsbruk;202522248;21.05.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109;Endret bruk;23.07.2025;28.11.2025;Tiltak: Midlertidig utvidelse og bruksendring av avkjørsel;Privat;Privat;POINT(232706.38 7072483.319);Ørland;5057;FV6400 S1D1 m3912;1100.0;9.0;60.0;Mindre streng;D - Lokale samleveger;17;1;99999.0;-0.1;Endret bruk;Rett veg;
607717924;Gardsbruk;202522248;21.05.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109;Endret bruk;23.07.2025;28.11.2025;Tiltak: Midlertidig utvidelse og bruksendring av avkjørsel;Privat;Privat;POINT(232769.879 7072720.667);Ørland;5057;FV6404 S1D1 m64;280.0;8.0;60.0;Lite streng;E - Lokale adkomstveger;13;0;99999.0;0.0;Endret bruk;Rett veg;Vanskelig
607716008;Gardsbruk;202522248;21.05.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109;Endret bruk;23.07.2025;28.11.2025;Tiltak: Midlertidig utvidelse og bruksendring av avkjørsel;Privat;Privat;POINT(233274.572 7072813.248);Ørland;5057;FV6400 S1D1 m3198;1100.0;10.0;80.0;Mindre streng;D - Lokale samleveger;10;1;99999.0;-0.4;Endret bruk;Rett veg;
1025046588;Industri;202522248;21.05.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109;Midlertidig tillatelse;23.07.2025;28.11.2025;Tiltak: Midlertidig avkjørsel for spesialtransport;Privat;Privat;POINT(236541.62 7073452.163);Ørland;5057;FV710 S8D1 m246;510.0;17.0;50.0;Streng;B - Regionale hovedveger;6;2;-127.0;0.9;Midlertidig tillatelse;Krapp sving;
608154152;Bolig;202339990-2;17.10.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=512800;Varig tillatelse;26.10.2023;26.10.2026;;Privat;Privat;POINT(236044.89 7073878.67);Ørland;5057;FV6408 S1D1 m80;2770.0;9.0;50.0;Streng;C - Lokale hovedveger;10;3;332.0;0.0;Varig tillatelse;Krapp sving;
608154157;Bolig;202227090-3;20.05.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2345314&VerID=2151390;Utvidet bruk;14.10.2022;;;Privat;Privat;POINT(235780.728 7073960.559);Ørland;5057;FV6408 S1D1 m356;2770.0;9.0;50.0;Streng;C - Lokale hovedveger;14;7;99999.0;0.0;Utvidet bruk;Rett veg;
607717945;Gardsbruk;202522248;21.05.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109;Endret bruk;23.07.2025;28.11.2025;Tiltak: Midlertidig utvidelse og bruksendring av avkjørsel;Privat;Privat;POINT(233057.672 7074206.932);Ørland;5057;FV6404 S1D1 m1607;280.0;8.0;60.0;Lite streng;E - Lokale adkomstveger;12;0;99999.0;-0.1;Endret bruk;Rett veg;Vanskelig
608154170;Bolig;202522248;21.05.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109;Endret bruk;23.07.2025;28.11.2025;Tiltak: Midlertidig utvidelse og bruksendring av avkjørsel;Privat;Privat;POINT(235236.528 7074316.372);Ørland;5057;FV6408 S1D1 m1024;2770.0;9.0;50.0;Streng;C - Lokale hovedveger;17;12;256.0;0.1;Endret bruk;Krapp sving;
607717949;Gardsbruk;202522248;21.05.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109;Endret bruk;23.07.2025;28.11.2025;Tiltak: Midlertidig utvidelse og bruksendring av avkjørsel;Privat;Privat;POINT(233056.48 7074410.713);Ørland;5057;FV6404 S1D1 m1814;280.0;8.0;60.0;Lite streng;E - Lokale adkomstveger;11;0;99999.0;-0.1;Endret bruk;Rett veg;Vanskelig
1021230915;Industri;202451051-2;18.11.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=595075;Midlertidig tillatelse;19.11.2024;31.12.2024;;Privat;Privat;POINT(233318.475 7074498.709);Ørland;5057;FV6406 S1D1 m1639;247.0;20.0;80.0;Mindre streng;D - Lokale samleveger;5;0;99999.0;-0.2;Midlertidig tillatelse;Rett veg;
1021230923;Industri;202451051-2;18.11.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=595075;Midlertidig tillatelse;19.11.2024;31.12.2024;;Privat;Privat;POINT(233308.288 7074521.229);Ørland;5057;FV6406 S1D1 m1661;247.0;20.0;80.0;Mindre streng;D - Lokale samleveger;5;0;99999.0;-0.2;Midlertidig tillatelse;Rett veg;
1021230911;Service;202451051-2;18.11.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=595075;Midlertidig tillatelse;19.11.2024;31.12.2024;;;;POINT(233035.305 7075188.319);Ørland;5057;FV6404 S1D1 m2600;280.0;8.0;60.0;Lite streng;E - Lokale adkomstveger;3;0;65.0;-0.1;Midlertidig tillatelse;Krapp sving;Enkel
1019845398;Dyrkamark/jordbruk;202445172-2;10.09.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=589122;Varig tillatelse;18.09.2024;18.09.2027;Avkjørsel skal saneres når ny er etablert. ;;;POINT(237427.198 7075597.621);Ørland;5057;FV6392 S1D1 m427;1690.0;9.0;60.0;Mindre streng;D - Lokale samleveger;12;3;96.0;-1.0;Varig tillatelse;Krapp sving;
608267844;Bolig;202409720-3;12.02.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=553462;Utvidet bruk;02.09.2024;02.09.2027;;Privat;Privat;POINT(236290.056 7075785.876);Ørland;5057;FV6414 S1D1 m734;790.0;11.0;80.0;Lite streng;E - Lokale adkomstveger;9;0;523.0;0.1;Utvidet bruk;Slak sving (svingradius 523.0m);Enkel
608267851;Gardsbruk;202336490-2;18.09.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=509274;Utvidet bruk;29.09.2023;29.09.2026;;Privat;Privat;POINT(235535.14 7076466.474);Ørland;5057;FV6414 S1D1 m1772;790.0;11.0;80.0;Lite streng;E - Lokale adkomstveger;3;0;99999.0;0.8;Utvidet bruk;Rett veg;
608154201;Bolig;202217523-2;17.04.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2111113&VerID=1930450;Utvidet bruk;26.04.2022;;;Privat;Privat;POINT(234771.455 7076503.379);Ørland;5057;FV6408 S1D1 m3289;918.0;14.0;60.0;Streng;C - Lokale hovedveger;22;3;-167.0;-0.2;Utvidet bruk;Krapp sving;
608011022;Gardsbruk;202522248;21.05.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109;Endret bruk;23.07.2025;28.11.2025;Tiltak: Midlertidig utvidelse og bruksendring av avkjørsel;Privat;Privat;POINT(232528.303 7076539.311);Ørland;5057;FV6406 S1D1 m3829;167.0;14.0;80.0;Mindre streng;D - Lokale samleveger;12;1;99999.0;0.2;Endret bruk;Rett veg;
1016118683;Bolig;202220894-2;02.06.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2214850&VerID=2027885;Varig tillatelse;04.07.2022;04.07.2025;Eksisterende avkjørsel skal fjernes og grøft etableres ;Privat;Privat;POINT(247055.944 7077330.085);Ørland;5057;FV6392 S2D1 m4326;500.0;10.0;50.0;Mindre streng;D - Lokale samleveger;20;1;-316.0;-4.8;Varig tillatelse;Krapp sving;
608011169;Bolig;202204832;06.01.2022;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?subtype=2&recno=429805&module=Case&VerID=386169;Utvidet bruk;13.01.2022;;;Privat;Privat;POINT(237847.732 7077637.994);Ørland;5057;FV6406 S1D1 m11485;805.0;10.0;50.0;Mindre streng;D - Lokale samleveger;9;1;99999.0;-0.1;Utvidet bruk;Rett veg;
1018366590;Bolig;202314230-2;27.03.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=486836;Varig tillatelse;02.05.2023;02.05.2026;;Privat;Privat;POINT(237544.265 7078819.877);Ørland;5057;FV6416 S2D1 m971;403.0;12.0;50.0;Lite streng;E - Lokale adkomstveger;23;0;99999.0;0.8;Varig tillatelse;Rett veg;
1022497102;Service;202517897-2;03.04.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=615825;Midlertidig tillatelse;03.04.2025;03.04.2028;;Privat;Privat;POINT(244524.942 7081348.448);Ørland;5057;FV6358 S1D1 m486;800.0;7.0;30.0;Lite streng;E - Lokale adkomstveger;8;2;99999.0;9.5;Midlertidig tillatelse;Rett veg;
1022497097;Service;202517897-2;03.04.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=615825;Midlertidig tillatelse;03.04.2025;03.04.2028;;Privat;Privat;POINT(244554.702 7081413.813);Ørland;5057;FV6358 S1D1 m557;800.0;7.0;30.0;Lite streng;E - Lokale adkomstveger;10;2;99999.0;4.9;Midlertidig tillatelse;Rett veg;
1022819966;Hytte;202522160;21.05.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=620109#;Varig tillatelse;23.05.2025;26.05.2028;;Privat;Privat;POINT(240109.002 7081580.204);Ørland;5057;FV6356 S1D1 m1661;400.0;10.0;60.0;Mindre streng;D - Lokale samleveger;9;2;750.0;-4.0;Varig tillatelse;Slak sving (svingradius 750.0m);
719002808;Bolig;202221539-2;13.06.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2166635&VerID=1981605;Utvidet bruk;15.06.2022;15.06.2025;;Kommune;Kommune;POINT(239047.894 7085291.953);Ørland;5057;FV721 S1D1 m7379;1440.0;10.0;80.0;Streng;C - Lokale hovedveger;4;2;99999.0;1.0;Utvidet bruk;Rett veg;
1017520998;Bolig;202308066-2;16.01.2023;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2445715&VerID=2244032;Varig tillatelse;24.01.2023;24.01.2026;;Privat;Privat;POINT(248992.978 7093670.762);Ørland;5057;FV6344 S1D1 m4174;400.0;8.0;50.0;Mindre streng;D - Lokale samleveger;14;1;-407.0;-7.9;Varig tillatelse;Krapp sving;
1019426053;Gardsbruk;202433836-2;26.06.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=577751;Varig tillatelse;08.07.2024;08.07.2027;;Privat;Privat;POINT(249665.354 7094119.57);Ørland;5057;FV6348 S1D1 m1453;140.0;9.0;50.0;Lite streng;E - Lokale adkomstveger;16;0;99999.0;3.5;Varig tillatelse;Rett veg;Enkel
1019733621;Industri;202442636-2;22.08.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=586582;Midlertidig tillatelse;28.08.2024;01.09.2025;;Privat;Privat;POINT(267104.174 7095699.413);Åfjord;5058;FV715 S11D1 m2532;1170.0;15.0;80.0;Streng;B - Regionale hovedveger;5;8;-144.0;0.5;Midlertidig tillatelse;Krapp sving;
